name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav01M';0.000000;3.639771e+01;2.852694e-02;3.552164e+01;3.624151e+01;3.710057e+01;1.578934e+00;3.540907e+01;1.856441e+01;1.693143e+01;9.172854e+00;1.635914e-01;6.970305e-01;7.370400e-02;1.336604e-01;2.302711e-01;1.565671e-01;1.200085e+00;6.749890e-01;1.356409e+00;4.902481e-01;1.495295e-02;1.103562e+00;6.746650e-01;1.183514e+00;1.162325e+01;2.726348e-01;5.689133e+00;2.207098e+00;2.688190e+01;2.238702e-01;4.911905e+02;3.409100e-01;1.347017e+03;1.396911e-01;-1.454698e+02;-5.865380e-01;1.488120e+03;2.418815e-01;-1.370032e+02;-6.139677e-01;2.555791e+03;1.518945e-01;-1.415442e+02;-5.483904e-01;-1.851300e+01;-5.332940e-01;3.164761e+01;2.098213e-01;8.202973e-02;2.642296e-01;-1.947312e-02;-4.592114e-01;8.033279e-01;5.997138e+00;2.725834e-02;-1.800958e-03;3.414634e+00;5.000000e-01;7.200000e-01;0;1.240000e+00;0
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav01M';0.000000;3.694511e+01;1.033184e-02;3.666139e+01;3.709108e+01;3.727114e+01;6.097488e-01;0;0;-8.694758e-02;0;3.174779e-01;6.887718e-01;4.780582e-02;3.398119e-01;5.375583e-01;4.897525e-01;4.316875e+00;1.378643e+00;5.239499e-01;1.747120e+00;2.428491e-02;1.217551e+00;1.087334e+00;9.561318e-01;1.063188e+01;3.138805e-01;1.411282e+01;2.849372e-01;2.387239e+01;1.342205e-01;4.162182e+02;2.252912e-01;1.063286e+03;1.403365e-01;-1.568944e+02;-5.272212e-01;1.636611e+03;6.466663e-02;-1.415957e+02;-5.787740e-01;2.718675e+03;5.580300e-02;-1.412663e+02;-5.837314e-01;-1.177495e+01;-3.064540e-01;1.597165e+01;1.796221e-01;1.236988e-01;1.507898e-01;-2.405167e-02;-2.427501e-01;-8.141816e-01;6.969240e+00;5.897375e-03;-2.433733e-03;4.166667e+00;2.380952e+00;1.300000e-01;0;2.700000e-01;0
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav01M';0.000000;3.805869e+01;4.246649e-02;3.662368e+01;3.754257e+01;4.005152e+01;3.427845e+00;-6.044922e+00;0;1.399356e+01;0;1.346750e-01;1.050277e+00;5.043251e-02;9.159874e-02;1.785358e-01;1.281033e-01;3.711756e+00;4.118892e+00;1.523590e+00;1.011347e+00;1.989601e-02;1.508702e+00;8.995581e-01;9.725353e-01;1.043938e+01;1.769515e-01;4.908122e+00;1.485210e+00;1.662151e+01;4.776101e-01;7.352716e+02;3.640881e-01;1.215633e+03;1.855023e-01;-1.888454e+02;-2.410192e-01;1.678540e+03;1.314415e-01;-1.827588e+02;-2.949520e-01;2.872408e+03;1.923305e-01;-1.835569e+02;-2.802944e-01;-1.064260e+01;-7.452282e-01;2.532277e+01;2.978040e-01;7.533775e-02;1.965617e-01;1.277341e-03;9.406734e+00;-8.842910e-01;8.295244e+00;8.984717e-03;-4.873769e-04;3.225807e+00;2.531646e-01;3.900000e-01;0;1.765000e+00;3.650000e-01
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav01M';0.000000;3.751524e+01;1.872132e-02;3.726525e+01;3.752499e+01;3.780415e+01;5.388985e-01;9.969069e+01;8.774637e+01;1.089811e+01;9.984236e+00;2.291322e-01;6.620995e-01;5.954348e-02;2.371023e-01;3.872432e-01;3.276997e-01;4.797984e+00;3.378628e+00;2.163549e+00;1.988802e+00;3.537511e-02;1.049537e+00;1.771220e+00;8.813768e-01;8.643084e+00;3.603488e-01;6.985752e+00;8.979650e-01;1.833904e+01;3.067436e-01;5.126275e+02;3.036362e-01;1.255223e+03;1.307572e-01;-1.817398e+02;-2.961599e-01;1.570104e+03;1.257681e-01;-1.708689e+02;-3.699127e-01;2.388450e+03;1.374848e-01;-1.710515e+02;-3.673993e-01;-1.395331e+01;-3.410504e-01;1.934900e+01;2.308041e-01;8.452822e-02;3.744805e-01;-2.415322e-02;-4.703936e-01;1.721899e+00;4.414965e+00;2.018577e-02;-3.789357e-03;5;1.481481e+00;1.050000e-01;1.500000e-02;5.400000e-01;3.500000e-01
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav01M';0.000000;3.633642e+01;2.218666e-02;3.570108e+01;3.665311e+01;3.705413e+01;1.353058e+00;8.873707e+00;5.134645e+00;3.055548e+00;1.136289e+01;1.940849e-01;6.472100e-01;7.175148e-02;1.734259e-01;2.792153e-01;2.074638e-01;1.898149e+00;7.115944e-01;7.026288e-01;4.835598e-01;1.333460e-02;9.502972e-01;6.382592e-01;8.416464e-01;1.066772e+01;3.299121e-01;4.600765e+00;2.618928e+00;2.632913e+01;3.399021e-01;4.882800e+02;2.833399e-01;1.375828e+03;2.022759e-01;-1.265210e+02;-7.172415e-01;1.425973e+03;1.729554e-01;-1.228159e+02;-7.075502e-01;2.587873e+03;1.702853e-01;-1.282041e+02;-6.301075e-01;-1.567029e+01;-5.406795e-01;2.740112e+01;2.542424e-01;9.738050e-02;2.496673e-01;-1.422078e-02;-8.643859e-01;-2.909927e-01;7.243720e+00;9.478306e-03;-2.062197e-03;3.731344e+00;1.550388e+00;2.700000e-01;0;2.333333e-01;2.049932e-01
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav01M';0.000000;3.512240e+01;1.818805e-01;3.388040e+01;3.649564e+01;3.697460e+01;3.094204e+00;1.056052e+03;2.126831e+02;2.845907e+01;2.284045e+01;1.988769e-01;8.054858e-01;7.076869e-02;1.368565e-01;3.341945e-01;2.634258e-01;3.836760e+00;3.108820e+00;3.882061e+00;3.355980e+00;3.058178e-02;1.092967e+00;1.214130e+00;7.698020e-01;7.169733e+00;7.937996e-01;-1.395657e-01;-2.487943e+01;1.885996e+01;4.748939e-01;5.098965e+02;2.128187e-01;1.236897e+03;2.080299e-01;-1.604158e+02;-4.702676e-01;1.508336e+03;1.211503e-01;-1.579133e+02;-4.650603e-01;2.454779e+03;1.089714e-01;-1.593407e+02;-4.451438e-01;-1.013903e+01;-7.287134e-01;1.876283e+01;5.297461e-01;7.533309e-02;4.985104e-01;-1.848926e-02;-7.419382e-01;-2.509412e+00;9.356082e+00;2.381450e-02;-5.125113e-03;4.814815e+00;2.272727e+00;9.333333e-02;8.517955e-02;3.266667e-01;2.515066e-01
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav01M';0.000000;0;0;0;0;0;0;0;0;0;0;8.631958e-02;4.248389e-01;5.529356e-02;7.249180e-02;1.184155e-01;6.312190e-02;1.006437e+00;6.729407e-01;9.519048e-01;4.614359e-01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;-201;0;0;0;-201;0;0;0;0;0;0;0;0;0;-1.423342e+00;8.847095e+00;9.170030e-03;1.365799e-03;5.882353e+00;0;0;0;1.130000e+00;0
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav01M';0.000000;3.676093e+01;4.842971e-02;3.615323e+01;3.697099e+01;3.781704e+01;1.663807e+00;1.788885e+02;1.343675e+02;1.484782e+01;0;1.842153e-01;9.148524e-01;6.402984e-02;1.063639e-01;3.315697e-01;2.675399e-01;5.838939e+00;4.434834e+00;5.443698e-01;7.758945e-01;1.318187e-02;9.285513e-01;7.360303e-01;8.080072e-01;9.915338e+00;4.104994e-01;7.782634e+00;2.567328e+00;1.912661e+01;4.205188e-01;6.913005e+02;2.035008e-01;1.204344e+03;3.122045e-01;-1.528014e+02;-5.273920e-01;1.970433e+03;2.219811e-01;-1.518198e+02;-5.026379e-01;2.927658e+03;1.217715e-01;-1.510424e+02;-5.132385e-01;-1.649938e+01;-6.076089e-01;2.317635e+01;5.139062e-01;9.219824e-02;3.879692e-01;-3.289628e-02;-4.258460e-01;-3.585936e-01;7.609334e+00;1.142464e-02;-2.380659e-04;2.649007e+00;6.849315e-01;4.100000e-01;0;1.020000e+00;0
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav01M';0.000000;3.650029e+01;2.397879e-02;3.553796e+01;3.661115e+01;3.725103e+01;1.713074e+00;-4.767151e+00;0;1.103314e+01;0;1.856371e-01;7.158326e-01;7.765593e-02;1.405886e-01;3.009863e-01;2.233304e-01;2.427849e+00;2.397173e+00;1.754556e+00;1.205994e+00;1.587012e-02;1.055396e+00;9.767470e-01;9.816161e-01;9.203152e+00;3.852524e-01;3.675828e+00;1.500216e+00;1.779057e+01;5.593708e-01;6.805422e+02;3.198087e-01;1.246404e+03;1.036668e-01;-1.761527e+02;-3.610109e-01;1.633685e+03;1.420824e-01;-1.743950e+02;-3.643820e-01;2.895237e+03;1.741980e-01;-1.754158e+02;-3.480710e-01;-1.007594e+01;-5.491169e-01;2.089085e+01;2.460467e-01;9.366439e-02;3.876344e-01;-5.149694e-03;-2.821889e+00;1.317710e+00;4.734735e+00;3.157302e-02;-2.274318e-03;3.301887e+00;4.830918e-01;2.900000e-01;0;8.750000e-01;5.350000e-01
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav01M';0.000000;3.920158e+01;1.978754e-01;3.586018e+01;3.668071e+01;3.730673e+01;1.446552e+00;-2.453162e+00;0;7.569866e+01;0;3.014899e-01;4.094264e-01;2.074178e-01;3.021255e-01;4.223127e-01;2.148949e-01;5.208339e+00;4.951464e+00;2.449040e+00;1.821392e+00;1.512343e-02;9.155611e-01;8.727325e-01;8.853731e-01;9.771111e+00;5.302352e-01;4.790365e+00;1.383667e+00;1.891421e+01;1.427347e+00;5.241151e+02;2.386495e-01;1.372315e+03;3.046106e-01;-7.270586e+01;-1.254417e+00;1.504226e+03;1.622961e-01;-7.539855e+01;-1.056132e+00;2.625102e+03;1.533544e-01;-7.451347e+01;-9.826742e-01;-1.214542e+01;-1.060728e+00;2.052180e+01;8.047067e-01;9.837768e-02;3.068455e-01;-2.010191e-02;-6.860200e-01;7.894717e+00;-3.775815e+00;1.080294e-02;-1.572274e-03;5.797101e+00;3.174603e+00;2.200000e-01;1.800000e-01;7.500000e-02;3.500000e-02
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav01M';0.000000;3.362046e+01;1.692068e-01;3.189918e+01;3.540784e+01;3.771540e+01;5.816227e+00;1.929446e+02;4.990828e+01;4.792314e+01;0;1.669114e-01;9.036895e-01;6.176138e-02;1.117448e-01;2.148128e-01;1.530514e-01;3.736821e+00;5.392532e+00;3.852062e-01;9.393441e-01;2.677631e-02;1.293379e+00;8.875650e-01;6.766576e-01;6.755210e+00;8.487470e-01;1.833709e+00;1.015173e+01;1.673003e+01;1.772730e+00;6.472764e+02;3.950444e-01;1.189626e+03;1.742873e-01;-1.562014e+02;-4.862947e-01;1.657653e+03;2.147114e-01;-1.530351e+02;-4.820356e-01;2.543168e+03;1.629049e-01;-1.533495e+02;-4.782725e-01;-1.707781e+01;-5.598161e-01;2.416775e+01;4.982655e-01;7.231367e-02;7.254570e-01;-2.578489e-02;-5.191131e-01;-3.483796e+00;1.124039e+01;2.235120e-02;-3.709239e-03;4.109589e+00;2.127660e+00;1.200000e-01;1.275408e-01;2.450000e-01;2.309221e-01
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav01M';0.000000;0;0;0;0;0;0;0;0;0;0;8.989689e-02;9.114887e-01;4.266298e-02;6.157514e-02;1.086393e-01;6.597634e-02;2.980504e+00;3.257332e+00;9.709371e-01;1.507698e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;-201;0;0;0;-201;0;0;0;0;0;0;0;0;0;1.014539e+00;6.591592e+00;-1.000537e-02;1.437108e-03;4.237288e+00;0;0;0;1.120000e+00;0
'../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav01M';0.000000;0;0;0;0;0;0;0;0;0;0;1.631024e-01;5.801495e-01;1.001146e-01;1.298820e-01;2.126590e-01;1.125444e-01;3.043461e+00;2.296411e+00;3.046181e+00;1.700691e+00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;-201;0;0;0;-201;0;0;0;0;0;0;0;0;0;4.049303e+00;3.106389e+00;3.206994e-02;2.182312e-03;3.846154e+00;0;0;0;7.200000e-01;0
