name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/016A_16.wav03F';0.000000;4.003306e+01;1.234693e-02;3.962838e+01;4.016167e+01;4.050270e+01;8.743172e-01;0;0;-1.477779e-01;0;1.677580e-01;1.095042e+00;5.951921e-02;9.489931e-02;1.940604e-01;1.345412e-01;5.387836e+00;5.417810e+00;-1.432897e+00;3.143994e+00;6.418848e-02;1.934990e+00;4.857673e+00;1.458230e+00;4.036860e+00;1.548342e+00;3.668432e+00;2.280542e+00;-1.233619e+01;-1.115623e+00;3.564579e-02;6.387081e-01;1.392366e+00;4.792842e-01;8.915059e+00;3.665558e-01;2.875875e+01;1.176777e-01;2.697941e+01;1.691332e-01;7.935767e+02;1.571975e-01;1.183358e+03;6.925168e-02;-1.799529e+02;-3.045567e-01;1.866814e+03;2.628534e-02;7.011785e+02;1.365677e-01;-1.776134e+02;-3.264877e-01;2.771320e+03;3.446884e-02;9.886522e+02;1.169148e-01;-1.778046e+02;-3.241318e-01;-1.033067e+01;-1.162898e+00;1.368928e+01;8.552839e-01;7.970258e-02;1.580706e-01;-3.252175e-02;-6.313446e-01;2.426784e-01;6.820205e-01;1.170429e+01;9.259323e-01;2.075482e+00;2.027163e+00;1.757947e+01;3.038803e-01;-3.775253e+01;-1.725600e-01;-3.022376e+00;8.256421e+00;4.468645e-02;4.369391e-03;2.457840e-02;4.761905e+00;1.265823e+00;9.000000e-02;0;3.350000e-01;1.250000e-01;-3.302319e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/017A_16.wav03F';0.000000;3.368991e+01;1.018451e-02;3.336884e+01;3.358609e+01;3.403690e+01;6.680603e-01;0;0;-1.346021e-01;0;1.452828e-01;1.082814e+00;6.230231e-02;7.748770e-02;1.914405e-01;1.291382e-01;5.902642e+00;1.184296e+00;-3.911019e+00;3.185742e+00;3.571014e-02;1.527466e+00;7.918062e+00;1.190269e+00;4.044351e+00;1.112959e+00;1.141514e+00;4.577281e+00;-7.991354e+00;-1.063519e+00;5.258578e-02;1.870149e-01;1.828105e+00;6.069461e-01;5.128145e+00;5.417344e-01;-7.083519e+00;-1.160902e-01;1.858316e+01;1.272825e-01;6.249485e+02;6.728306e-02;1.435222e+03;4.381314e-02;-1.791123e+02;-3.335358e-01;1.515748e+03;1.342497e-02;1.016424e+03;4.787629e-02;-1.794833e+02;-3.273593e-01;2.560067e+03;3.365257e-02;8.270054e+02;1.636349e-01;-1.815869e+02;-2.919005e-01;-7.464813e+00;-1.624039e-01;1.685851e+01;1.353759e-01;4.366519e-02;3.414849e-01;-4.034881e-03;-1.267933e+00;1.158221e-01;7.171730e-01;2.071091e+01;4.578980e-01;-1.001803e+00;-7.436841e+00;7.704896e-01;2.605985e+00;-1.729288e+01;-9.349319e-01;-3.085796e+00;9.790243e+00;3.093249e-02;8.750929e-03;1.620252e-02;2.898551e+00;1.587302e+00;6.000000e-02;0;5.500000e-01;0;-4.034673e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/017A_16.wav03F';0.000000;3.783501e+01;2.252667e-02;3.709368e+01;3.770295e+01;3.855612e+01;1.462440e+00;2.600974e+01;1.523714e+01;1.576718e+01;3.437386e-01;3.992971e-01;6.140478e-01;1.439922e-01;4.246235e-01;5.591776e-01;4.151855e-01;6.248188e+00;2.597782e+00;1.399229e+00;2.878652e+00;1.302080e-01;9.275997e-01;2.163980e+01;5.141507e-01;2.380178e+00;5.918929e+00;2.038561e+00;4.454348e+00;-2.146150e+01;-8.818298e-01;1.460256e-02;8.602639e-01;1.095410e+00;1.070793e+00;1.140419e+01;1.969277e-01;3.104244e+00;2.199116e+00;2.658114e+01;1.664461e-01;7.821989e+02;1.029560e-01;1.318210e+03;9.556082e-02;-5.005063e+01;-1.595940e+00;1.791703e+03;1.329004e-01;1.135255e+03;2.283297e-01;-6.058860e+01;-1.093248e+00;2.666387e+03;1.000398e-01;1.180626e+03;4.902956e-01;-6.429721e+01;-9.876753e-01;-1.667279e+01;-5.334640e-01;2.467943e+01;4.681876e-01;8.459486e-02;1.964691e-01;-2.744096e-02;-3.742531e-01;1.713697e-01;7.227109e-01;2.544932e+01;3.679893e-01;1.040217e+00;1.348982e+01;-1.867477e+00;-3.917499e+00;-3.057804e+01;-4.441032e-01;-9.581890e+00;1.791779e+01;1.934775e-02;1.760176e-02;1.281102e-02;3.636364e+00;4.081633e+00;1.850000e-01;5.000000e-03;4.000000e-02;1.000000e-02;-3.048761e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/018A_16.wav03F';0.000000;3.811243e+01;2.503873e-02;3.736610e+01;3.790073e+01;3.898830e+01;1.622204e+00;0;0;-1.512886e-01;0;3.353215e-01;9.217847e-01;5.932010e-02;1.694712e-01;7.268146e-01;6.674945e-01;5.727145e+00;1.675106e+00;-4.905593e-02;1.538275e+00;8.936255e-02;1.285558e+00;1.002831e+01;8.460887e-01;5.600251e+00;1.066880e+00;1.933923e+00;2.935741e+00;-2.571945e+01;-9.801189e-01;1.721573e-02;1.534544e+00;1.112449e+00;1.292777e+00;1.139783e+01;1.889717e-01;-9.414104e-01;-1.138315e+01;2.226281e+01;1.937604e-01;8.167659e+02;9.412454e-02;1.172092e+03;1.274656e-01;-1.208408e+02;-8.007959e-01;1.827290e+03;6.776875e-02;1.057301e+03;1.757456e-01;-1.320706e+02;-6.272751e-01;2.693071e+03;3.583289e-02;7.902106e+02;1.429731e-01;-1.298439e+02;-6.583109e-01;-1.447222e+01;-3.707453e-01;2.048710e+01;3.175173e-01;9.325507e-02;1.265741e-01;-3.794670e-02;-3.063672e-01;1.842398e-01;6.832029e-01;1.583565e+01;3.726956e-01;3.711459e+00;1.302839e+00;-1.604955e-01;-3.124141e+01;-5.324967e+01;-1.833376e-01;-6.503510e+00;1.288283e+01;4.006413e-02;1.263168e-04;3.998018e-02;3.278688e+00;1.785714e+00;2.100000e-01;0;1.600000e-01;1.100000e-01;-2.981718e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/018A_16.wav03F';0.000000;3.813084e+01;2.497258e-02;3.720651e+01;3.805054e+01;3.893607e+01;1.729553e+00;4.581251e+01;0;1.780529e+00;9.144662e+00;2.521212e-01;8.967578e-01;6.861459e-02;1.665572e-01;4.687709e-01;4.001563e-01;3.107976e+00;8.452644e-01;2.204683e+00;1.403664e+00;6.604032e-02;1.202812e+00;9.061079e+00;1.773422e+00;6.782317e+00;1.506415e+00;2.008084e+00;5.785036e+00;-1.273758e+01;-1.363098e+00;2.082179e-02;9.922665e-01;1.024581e+00;8.018664e-01;1.054832e+01;2.368880e-01;3.494596e+00;2.281325e+00;2.169076e+01;3.513075e-01;7.856301e+02;1.248975e-01;1.278454e+03;1.271965e-01;-1.065925e+02;-8.670174e-01;1.838562e+03;9.502168e-02;1.056213e+03;2.326581e-01;-1.094990e+02;-7.789736e-01;2.621486e+03;1.071058e-01;1.133390e+03;4.094155e-01;-1.108739e+02;-7.566889e-01;-1.603564e+01;-4.064739e-01;2.373547e+01;3.315631e-01;8.616310e-02;2.123954e-01;-2.333615e-02;-6.332955e-01;1.237538e-01;6.481595e-01;2.237904e+01;3.803229e-01;4.914830e+00;2.632781e+00;1.229803e-01;1.047399e+02;-2.581163e+01;-6.005377e-01;-9.955181e-01;6.856663e+00;3.048373e-02;1.199724e-02;1.065768e-02;3.191489e+00;2.247191e+00;2.200000e-01;5.000000e-02;1.333333e-01;1.114550e-01;-3.330706e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/020A_16.wav03F';0.000000;4.261835e+01;1.507080e-01;3.910279e+01;4.048296e+01;4.069829e+01;1.595501e+00;1.915208e+03;0;1.346039e+01;9.775128e+00;2.019444e-01;1.046576e+00;7.403083e-02;1.301211e-01;2.522376e-01;1.782068e-01;3.078880e+00;3.537868e+00;2.553884e+00;2.561577e+00;7.271758e-02;1.993008e+00;-8.209965e-01;-2.027423e+01;9.744911e+00;1.188881e+00;-2.402992e+00;-4.404346e+00;-7.463226e+00;-2.080634e+00;3.529216e-02;7.136198e-01;1.787624e+00;8.468779e-01;8.563202e+00;6.334556e-01;1.769267e+01;7.785037e-01;3.153263e+01;6.305645e-01;7.627454e+02;1.947283e-01;1.454660e+03;7.228066e-02;-1.731873e+02;-3.619790e-01;1.545899e+03;9.130035e-02;1.243656e+03;3.662403e-01;-1.702491e+02;-3.773945e-01;2.755545e+03;9.907534e-02;8.921122e+02;2.714199e-01;-1.727964e+02;-3.389195e-01;-1.026801e+01;-1.263161e+00;2.511757e+01;7.297223e-01;7.375706e-02;2.843987e-01;-1.489348e-02;-7.940935e-01;3.476852e-01;6.116041e-01;2.043031e+01;9.303975e-01;8.026310e+00;8.999890e-01;-2.051669e+01;-5.318565e-01;-3.142694e+01;-3.797902e-01;3.127915e+00;2.967837e+00;3.383972e-02;1.090653e-02;2.186803e-02;2.803739e+00;1.960784e+00;7.500000e-02;5.500000e-02;2.733333e-01;2.027039e-01;-2.908920e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/021A_16.wav03F';0.000000;3.719274e+01;3.681480e-02;3.660001e+01;3.725298e+01;3.801979e+01;1.419781e+00;3.689910e+02;3.173600e+02;4.306998e+00;1.218954e+01;3.063226e-01;8.031800e-01;1.032603e-01;2.077011e-01;5.381649e-01;4.349046e-01;6.720363e+00;4.328188e+00;1.487386e+00;3.341509e+00;8.889727e-02;1.361498e+00;9.853494e+00;1.522095e+00;-2.121300e+00;-4.707767e+00;-7.317611e-01;-1.221838e+01;-1.168289e+01;-1.293645e+00;2.420790e-02;1.167006e+00;1.304726e+00;9.944173e-01;8.503147e+00;4.196226e-01;-9.279372e-01;-7.987201e+00;1.506917e+01;6.492809e-01;7.389132e+02;1.950615e-01;1.352484e+03;1.230085e-01;-1.193022e+02;-7.885776e-01;1.685555e+03;9.962907e-02;1.266914e+03;3.283617e-01;-1.214580e+02;-7.224925e-01;2.455028e+03;9.942418e-02;1.105085e+03;2.586410e-01;-1.231886e+02;-6.975280e-01;-1.051104e+01;-6.696806e-01;1.931468e+01;4.481992e-01;7.377372e-02;2.493660e-01;-1.488271e-02;-9.275290e-01;1.694772e-01;8.198553e-01;2.288575e+01;3.725568e-01;-5.830185e+00;-1.961660e+00;-4.409003e+00;-2.057475e+00;-2.332303e+01;-4.909988e-01;1.323237e+00;4.460953e+00;3.073778e-02;1.261176e-02;2.717471e-02;2.994012e+00;2.469136e+00;1.650000e-01;7.632168e-02;2.200000e-01;2.043282e-01;-3.359917e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/022A_16.wav03F';0.000000;3.797004e+01;2.111582e-02;3.709100e+01;3.796367e+01;3.846222e+01;1.371227e+00;8.729299e-01;0;1.791306e+01;0;3.036969e-01;8.132992e-01;6.811445e-02;2.205969e-01;5.650218e-01;4.969073e-01;4.746699e+00;3.005823e+00;1.261442e+00;1.486202e+00;1.062692e-01;1.372408e+00;1.160292e+01;1.579890e+00;6.483223e-01;1.294071e+01;-1.229515e+01;-1.424527e+00;-2.016097e+01;-8.131701e-01;2.554716e-02;8.681219e-01;1.212557e+00;9.466580e-01;8.331048e+00;5.287280e-01;-8.044987e+00;-1.300055e+00;1.980097e+01;4.168949e-01;5.749824e+02;3.632575e-01;1.645167e+03;1.362691e-01;-1.221677e+02;-7.688214e-01;1.408176e+03;1.576172e-01;1.605904e+03;3.428472e-01;-1.175964e+02;-7.813423e-01;2.230528e+03;1.942522e-01;9.798754e+02;2.326401e-01;-1.226356e+02;-7.028135e-01;-9.143646e+00;-3.895074e-01;3.140596e+01;1.637590e-01;8.803376e-02;1.625258e-01;-1.531734e-02;-5.462522e-01;2.388023e-01;6.740768e-01;3.076852e+01;2.449868e-01;-5.410495e+00;-9.353969e-01;-3.265315e+01;-2.040453e-01;-3.699976e+01;-2.674819e-01;-5.680296e-01;7.380145e+00;2.919603e-02;7.255298e-03;1.962281e-02;3.921569e+00;2.173913e+00;1.900000e-01;0;1.200000e-01;8.000000e-02;-3.148968e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/022A_16.wav03F';0.000000;3.736667e+01;2.056416e-02;3.669852e+01;3.714728e+01;3.807681e+01;1.378292e+00;9.843063e+00;0;9.836368e+00;0;4.210285e-01;6.941602e-01;1.054730e-01;3.495163e-01;7.836813e-01;6.782084e-01;3.718400e+00;2.011255e+00;4.420705e+00;1.530252e+00;8.462703e-02;7.127640e-01;1.257958e+01;7.989398e-01;-5.763050e+00;-3.229655e+00;2.316933e+00;3.266352e+00;-1.989656e+01;-6.602656e-01;1.148171e-02;8.574846e-01;9.217931e-01;8.016501e-01;9.364681e+00;2.820143e-01;1.924197e+00;2.270896e+00;1.266682e+01;9.494652e-01;8.602227e+02;1.374242e-01;1.363419e+03;8.959114e-02;-8.907264e+01;-1.075217e+00;1.722402e+03;1.005758e-01;1.415425e+03;1.258496e-01;-9.452642e+01;-9.207572e-01;2.507840e+03;3.959010e-02;8.695027e+02;1.137011e-01;-9.350615e+01;-9.409448e-01;-3.910924e+00;-2.679095e+00;1.377434e+01;4.966616e-01;7.874942e-02;1.970108e-01;1.184939e-03;1.597032e+01;1.245690e-01;4.222795e-01;1.806906e+01;4.467250e-01;-1.184204e+01;-1.683086e+00;-1.426639e+00;-5.624237e+00;-2.783987e+01;-3.277079e-01;-2.725762e+00;1.016400e+01;3.931025e-02;1.221949e-02;3.041801e-02;3.389831e+00;1.886793e+00;3.000000e-01;0;9.999999e-02;2.000000e-02;-3.319314e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/022A_16.wav03F';0.000000;3.782639e+01;1.637259e-02;3.720128e+01;3.770799e+01;3.848603e+01;1.284756e+00;0;0;-2.318742e-01;0;1.228182e-01;5.525049e-01;6.956482e-02;1.010621e-01;1.831611e-01;1.135963e-01;1.838205e+00;1.515644e+00;1.700725e+00;1.113946e+00;2.510744e-02;1.089432e+00;3.147683e+00;2.550020e+00;9.635453e+00;5.994115e-01;5.524400e+00;9.062033e-01;-1.191443e+00;-8.517026e+00;4.996107e-02;5.543289e-01;3.390353e+00;4.269789e-01;6.176497e+00;1.418174e-01;2.273344e+00;2.120190e+00;1.606568e+01;3.212398e-01;6.959475e+02;1.392662e-01;1.170536e+03;7.411875e-02;-1.865745e+02;-2.488712e-01;1.777920e+03;7.406797e-02;1.117518e+03;3.026277e-01;-1.853418e+02;-2.510778e-01;2.482248e+03;7.593961e-02;1.228921e+03;1.086272e-01;-1.852473e+02;-2.537327e-01;-8.066449e+00;-7.906864e-01;1.179115e+01;6.019016e-01;6.499034e-02;5.982897e-02;-2.849073e-02;-4.264569e-01;8.355559e-02;2.013531e-01;1.412514e+01;6.431517e-01;8.013827e+00;2.385662e-01;1.204447e+01;3.093736e-01;-3.037903e+01;-1.349168e-01;-3.340385e+00;9.710387e+00;1.363272e-02;1.319671e-02;2.116245e-02;5.952381e+00;1.265823e+00;6.000000e-02;0;3.500000e-01;1.100000e-01;-4.822369e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/023A_16.wav03F';0.000000;3.780932e+01;1.751182e-02;3.726498e+01;3.760102e+01;3.816842e+01;9.034462e-01;6.264877e+00;0;6.998743e+00;0;4.342757e-01;5.549048e-01;1.175372e-01;4.760459e-01;6.927423e-01;5.752051e-01;7.708998e+00;0;-1.723212e+00;0;1.164251e-01;1.356027e+00;2.746165e+01;4.108807e-01;9.493973e+00;9.245459e-01;-1.910433e+01;-1.002227e+00;-3.020524e+01;-6.056787e-01;8.041422e-03;1.179186e+00;8.221156e-01;1.439193e+00;1.279916e+01;1.265983e-01;3.373916e+00;3.233488e+00;3.474534e+01;2.058053e-01;7.344390e+02;1.578827e-01;1.595798e+03;1.875529e-01;-2.239875e+01;-2.527671e+00;1.582395e+03;1.256658e-01;1.115722e+03;3.094526e-01;-3.404486e+01;-1.481934e+00;2.762615e+03;1.539462e-01;1.259684e+03;5.655588e-01;-4.931815e+01;-9.178511e-01;-1.419804e+01;-4.350394e-01;3.093370e+01;1.634450e-01;8.958376e-02;1.418539e-01;-1.464186e-02;-6.548456e-01;1.428737e-01;1.166156e+00;3.212529e+01;1.971004e-01;7.312560e+00;1.148379e+00;-2.608956e+01;-5.556476e-01;-3.772862e+01;-3.081305e-01;-5.053848e+00;1.324728e+01;2.530133e-02;1.829291e-02;2.767688e-03;2;2.272727e+00;3.900000e-01;0;3.000000e-02;0;-2.785899e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/023A_16.wav03F';0.000000;3.761355e+01;1.774185e-02;3.699718e+01;3.737871e+01;3.825414e+01;1.256950e+00;2.404034e+01;1.660259e+01;5.428107e+00;9.593777e+00;2.838894e-01;5.254846e-01;1.380133e-01;2.766912e-01;4.283837e-01;2.903703e-01;4.773303e+00;9.187625e-01;1.340206e+00;1.429223e+00;7.243918e-02;9.108533e-01;1.450666e+01;9.082340e-01;2.086271e+00;5.813786e+00;6.299252e+00;1.221536e+00;-2.039301e+01;-8.535418e-01;2.308985e-02;9.104600e-01;1.428009e+00;9.813397e-01;1.062990e+01;2.468769e-01;2.166416e+00;3.392547e+00;2.123659e+01;2.777359e-01;7.852327e+02;9.376193e-02;1.240433e+03;8.665360e-02;-8.125657e+01;-1.134827e+00;1.865164e+03;6.237867e-02;8.949280e+02;1.382543e-01;-8.929843e+01;-9.160300e-01;2.682035e+03;7.003081e-02;1.332111e+03;3.341564e-01;-9.005585e+01;-8.953687e-01;-1.459256e+01;-6.100872e-01;1.918896e+01;5.795227e-01;8.567867e-02;1.513354e-01;-2.726324e-02;-3.238935e-01;1.027050e-01;7.217867e-01;2.223311e+01;4.068094e-01;-2.946842e-01;-4.187349e+01;3.193138e+00;2.184336e+00;-2.979544e+01;-3.462512e-01;-3.367170e+00;1.022137e+01;2.637128e-02;9.963558e-03;3.137364e-02;5.000000e+00;3.703704e+00;1.600000e-01;4.000000e-02;9.000000e-02;2.000000e-02;-3.565745e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/024C_16.wav03F';0.000000;3.843264e+01;2.987512e-02;3.748234e+01;3.815271e+01;4.010656e+01;2.624222e+00;1.307632e+01;8.532226e+00;6.513550e+00;1.625404e+00;3.588787e-01;6.334456e-01;1.332287e-01;3.341683e-01;5.286884e-01;3.954597e-01;3.840306e+00;2.124452e+00;2.547967e+00;1.690370e+00;6.936827e-02;8.020092e-01;1.211317e+01;1.220988e+00;5.180625e+00;2.587484e+00;5.450490e+00;2.196210e+00;-2.364117e+01;-8.545707e-01;1.135056e-02;1.423980e+00;6.918844e-01;1.046058e+00;1.228240e+01;2.498687e-01;7.648986e+00;1.111087e+00;2.196528e+01;4.117841e-01;8.025690e+02;1.102625e-01;1.198798e+03;1.625447e-01;-1.106155e+02;-8.293597e-01;1.902687e+03;9.792738e-02;1.117246e+03;4.135333e-01;-1.170277e+02;-7.147619e-01;2.678987e+03;8.635868e-02;9.907723e+02;4.385859e-01;-1.161416e+02;-7.283921e-01;-1.545238e+01;-5.678831e-01;2.213048e+01;4.588976e-01;7.198918e-02;2.641638e-01;-2.496569e-02;-5.759483e-01;9.344968e-02;7.011566e-01;2.131646e+01;4.687259e-01;8.824016e+00;1.517126e+00;4.599778e+00;3.116318e+00;-3.576769e+01;-5.264182e-01;-2.142368e+00;8.082374e+00;3.549184e-02;1.880718e-03;4.702495e-02;3.142857e+00;1.744186e+00;2.700000e-01;1.699019e-01;2.833333e-01;2.224610e-01;-3.066047e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/024C_16.wav03F';0.000000;3.820032e+01;6.522661e-03;3.798320e+01;3.835196e+01;3.839527e+01;4.120712e-01;0;0;-7.438321e-02;0;1.727087e-01;7.588333e-01;6.794567e-02;1.061220e-01;2.952916e-01;2.273460e-01;4.346750e+00;1.974614e+00;2.023887e+00;5.502374e-01;5.091975e-02;1.276112e+00;7.646000e+00;1.609178e+00;5.390559e+00;1.696120e+00;-7.357946e-01;-1.943380e+01;-1.196324e+01;-1.227625e+00;2.423999e-02;6.840011e-01;1.902667e+00;6.522787e-01;9.836390e+00;2.963957e-01;1.397173e+01;1.514929e-02;4.636710e+01;7.857552e-02;6.963619e+02;1.595481e-01;1.545938e+03;1.388044e-01;-1.775993e+02;-3.316938e-01;1.575993e+03;3.677835e-02;1.025112e+03;8.096056e-02;-1.775207e+02;-3.158458e-01;2.767262e+03;8.951335e-02;1.484977e+03;5.109148e-01;-1.798430e+02;-2.811649e-01;-1.149038e+01;-6.048843e-01;2.439219e+01;4.300977e-01;9.758162e-02;2.112793e-01;-1.465163e-02;-9.340302e-01;1.433465e-01;5.103120e-01;2.609401e+01;4.343124e-01;9.756674e+00;1.133135e+00;-2.374831e+01;-1.450821e-01;-3.966972e+01;-1.199481e-01;-2.614630e+00;1.086948e+01;3.949176e-02;8.127175e-03;4.138439e-02;5.555556e+00;1.492537e+00;8.000000e-02;0;2.800000e-01;1.800000e-01;-3.757405e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/025A_16.wav03F';0.000000;0;0;0;0;0;0;0;0;0;0;7.020493e-02;6.928890e-01;4.595362e-02;6.116378e-02;7.419220e-02;2.823858e-02;2.845831e-01;0;-2.747780e+00;0;6.628231e-03;1.569998e+00;9.262118e-01;4.412326e+00;6.138097e+00;5.152081e-01;3.971703e+00;9.892318e-01;1.198985e-01;6.413324e+01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;-201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.119850e+00;8.420724e+00;2.587004e-02;1.486698e-02;4.443348e-03;9.615385e-01;0;0;0;9.800000e-01;0;-5.673598e+01
'../Datasets/UltraSuite/core-uxssd/core/03F/BL2/025A_16.wav03F';0.000000;3.883633e+01;1.187561e-02;3.874948e+01;3.891711e+01;3.917180e+01;4.223175e-01;9.038544e+01;8.115578e+01;9.493426e+00;6.874779e+00;3.549421e-01;8.104919e-01;6.873148e-02;2.864035e-01;6.505660e-01;5.818346e-01;6.789445e+00;1.286511e+00;2.930884e+00;1.447293e+00;1.070355e-01;1.011520e+00;5.988838e+00;2.081192e+00;5.929954e+00;1.759932e+00;9.783648e+00;7.077360e-01;-2.428666e+01;-8.912591e-01;2.131465e-02;8.771208e-01;8.330576e-01;7.678879e-01;1.043436e+01;3.311545e-01;2.028798e+01;3.910627e-01;2.584174e+01;1.740407e-01;7.817598e+02;1.551986e-01;1.245191e+03;2.140657e-01;-1.350590e+02;-6.249032e-01;1.915011e+03;4.474542e-02;7.408636e+02;2.393107e-01;-1.365951e+02;-5.937888e-01;2.747998e+03;4.676178e-02;1.381946e+03;4.259114e-01;-1.356597e+02;-6.057537e-01;-1.143672e+01;-8.752483e-01;1.685401e+01;5.500043e-01;8.625527e-02;2.059951e-01;-3.765710e-02;-4.517116e-01;2.014249e-01;5.979514e-01;1.288778e+01;8.165554e-01;3.785317e+00;2.095871e+00;1.447495e+01;4.770619e-01;-4.658426e+01;-2.504240e-01;-3.613260e+00;9.973601e+00;3.798803e-02;2.342830e-03;6.097178e-02;4.878049e+00;2.597403e+00;1.300000e-01;5.000000e-02;1.533333e-01;4.496912e-02;-2.793441e+01
