name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength
'../Datasets/UltraSuite/core-uxtd/core/23F/007B.wav23F';0.000000;3.754623e+01;2.471384e-02;3.653536e+01;3.768110e+01;3.852571e+01;1.990349e+00;4.444592e+00;4.856632e-02;6.114397e+00;0;9.200903e-01;4.150324e-01;6.910874e-01;8.786520e-01;1.326444e+00;6.353563e-01;2.288131e+00;1.946366e+00;3.176934e+00;1.606173e+00;6.997952e-03;2.182654e+00;4.584771e-01;1.799423e+00;1.243654e+01;2.588427e-01;-2.827407e+00;-1.560693e+00;1.654159e+01;2.379557e-01;7.273558e+02;2.283090e-01;1.312309e+03;1.236224e-01;-8.511693e+00;-6.110348e+00;1.667651e+03;7.636406e-02;-1.440713e+01;-3.105788e+00;2.719070e+03;8.469736e-02;-2.635835e+01;-1.589713e+00;-7.028276e+00;-3.714294e-01;2.052665e+01;1.087594e-01;1.138461e-01;1.550017e-01;-1.707042e-02;-4.842283e-01;-3.067549e+00;1.141148e+01;7.212742e-04;-1.872987e-03;2.222222e+00;1.190476e+00;7.800000e-01;0;4.000000e-02;0
'../Datasets/UltraSuite/core-uxtd/core/23F/008B.wav23F';0.000000;3.685040e+01;1.249544e-02;3.649757e+01;3.673460e+01;3.720048e+01;7.029114e-01;7.263565e+00;0;3.021523e+00;0;1.698958e-01;1.274365e+00;4.809739e-02;5.443320e-02;3.908803e-01;3.427829e-01;1.340544e-02;1.140207e+00;1.421345e+00;1.004884e+00;1.215097e-02;2.024812e+00;5.105255e-01;6.437289e-01;1.194230e+01;2.498272e-01;6.206790e+00;2.462228e-01;1.333267e+01;2.819246e-01;4.154414e+02;1.039383e-01;1.316852e+03;1.068854e-01;-1.619816e+02;-4.890074e-01;1.421450e+03;4.627624e-02;-1.599336e+02;-4.790730e-01;2.174443e+03;3.968135e-02;-1.592823e+02;-4.887729e-01;-1.036487e+01;-2.932935e-01;1.795099e+01;2.505853e-01;1.255151e-01;2.175278e-01;-2.125338e-02;-3.280017e-01;-3.408885e+00;1.136174e+01;-6.061172e-03;1.428888e-03;7.462687e-01;3.816794e-01;5.700000e-01;0;2.030000e+00;0
'../Datasets/UltraSuite/core-uxtd/core/23F/008B.wav23F';0.000000;3.774499e+01;5.685984e-03;3.761488e+01;3.765720e+01;3.777599e+01;1.611137e-01;1.020430e+01;1.227211e+01;1.576289e+00;3.990919e+00;6.136368e-01;5.877959e-01;1.431423e-01;7.345675e-01;9.766380e-01;8.334957e-01;8.996282e-01;2.560955e+00;1.199876e+00;0;8.878755e-03;1.825763e+00;5.762621e-01;1.031569e+00;1.122550e+01;3.306760e-01;-3.435061e+00;-1.238559e+00;1.722773e+01;2.235103e-01;7.369302e+02;1.594829e-01;1.405489e+03;8.367821e-02;-4.324273e+01;-1.932078e+00;1.665629e+03;7.341354e-02;-5.003438e+01;-1.558481e+00;2.716985e+03;4.019393e-02;-5.763704e+01;-1.284311e+00;-1.060315e+01;-2.701521e-01;2.157554e+01;1.788726e-01;1.037701e-01;1.471094e-01;-1.552670e-02;-8.126374e-01;2.685334e+00;2.912367e+00;1.458736e-02;8.288523e-03;1.265823e+00;1.351351e+00;5.700000e-01;0;1.500000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/23F/008B.wav23F';0.000000;3.566508e+01;7.087241e-02;3.606900e+01;3.627475e+01;3.667612e+01;6.071167e-01;2.938929e+02;0;-1.895765e+00;0;4.319717e-01;3.237163e-01;3.807696e-01;4.711066e-01;5.487084e-01;1.679389e-01;-3.188624e-01;1.445640e+00;1.398975e+00;0;3.079530e-02;2.256796e+00;7.285903e-01;1.602343e+00;1.091143e+01;4.374733e-01;3.496935e+00;2.201251e+00;2.688986e+01;4.707145e-01;4.209500e+02;1.591974e-01;1.268473e+03;6.705293e-02;-1.009861e+01;-4.227783e+00;1.323613e+03;1.223301e-01;-1.608044e+01;-2.083849e+00;2.478179e+03;6.675220e-02;-3.038686e+01;-1.050126e+00;-1.402121e+01;-4.756025e-01;2.622410e+01;3.517185e-01;1.258638e-01;3.088684e-01;-2.690413e-02;-3.721351e-01;-9.195700e+00;1.944884e+01;-7.184993e-02;7.567050e-03;1.851852e+00;2.083333e+00;4.500000e-01;0;0;0
'../Datasets/UltraSuite/core-uxtd/core/23F/009B.wav23F';0.000000;3.788213e+01;2.358745e-02;3.699791e+01;3.793400e+01;3.861016e+01;1.612251e+00;2.174301e+01;0;1.137325e+01;0;1.866547e-01;1.422795e+00;4.778478e-02;5.204557e-02;2.820649e-01;2.342801e-01;6.050205e-01;0;-4.805595e+00;0;1.800611e-02;1.787857e+00;8.052608e-01;1.406810e+00;1.162206e+01;2.697828e-01;1.036012e+01;1.196113e+00;2.834178e+01;3.476138e-01;5.121455e+02;2.401050e-01;1.284485e+03;7.335173e-02;-1.631964e+02;-4.866947e-01;1.572505e+03;8.831048e-02;-1.633193e+02;-4.510543e-01;2.843589e+03;7.618003e-02;-1.650671e+02;-4.259619e-01;-1.541794e+01;-3.507409e-01;2.087438e+01;3.179933e-01;1.185381e-01;1.768526e-01;-3.262175e-02;-2.420302e-01;-2.900652e+00;1.138149e+01;4.296480e-03;4.613233e-03;5.988024e-01;6.211180e-01;3.200000e-01;0;1.270000e+00;0
'../Datasets/UltraSuite/core-uxtd/core/23F/009B.wav23F';0.000000;3.752227e+01;1.860627e-02;3.679012e+01;3.764428e+01;3.826975e+01;1.479630e+00;8.360059e+00;2.332211e+00;3.020102e+00;3.600522e+00;5.960020e-01;5.797828e-01;1.129866e-01;6.699243e-01;9.277490e-01;8.147624e-01;3.325274e+00;1.969254e+00;2.790988e+00;1.355906e+00;7.970173e-03;1.327183e+00;7.292586e-01;1.497689e+00;1.128724e+01;3.862008e-01;1.874267e+00;3.656083e+00;2.172241e+01;3.831924e-01;7.544474e+02;1.981987e-01;1.417399e+03;1.415699e-01;-4.803624e+01;-1.781289e+00;1.656120e+03;1.264497e-01;-5.133260e+01;-1.574656e+00;2.893956e+03;1.125015e-01;-6.241035e+01;-1.199884e+00;-9.351870e+00;-6.165797e-01;2.464071e+01;2.779394e-01;1.137308e-01;1.621426e-01;-1.487045e-02;-8.365976e-01;3.501468e-01;7.119485e+00;-1.495987e-02;5.769665e-03;2.830189e+00;1;7.600000e-01;0;2.200000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/23F/010B.wav23F';0.000000;3.716113e+01;1.805905e-02;3.636532e+01;3.731001e+01;3.772127e+01;1.355949e+00;3.527903e+01;4.247467e+01;2.977995e+00;4.358027e+00;2.037934e-01;1.071930e+00;4.732805e-02;5.333427e-02;4.077651e-01;3.604370e-01;7.300275e-01;1.504423e+00;7.720103e-01;2.517050e-01;1.155611e-02;1.147259e+00;6.082749e-01;1.155580e+00;1.149473e+01;3.020821e-01;1.324044e+01;1.014484e+00;3.296526e+01;2.694620e-01;6.814553e+02;2.623904e-01;1.398235e+03;7.204647e-02;-1.301464e+02;-7.233883e-01;1.577571e+03;1.052058e-01;-1.320207e+02;-6.691750e-01;3.013757e+03;1.047491e-01;-1.378875e+02;-5.856104e-01;-1.643614e+01;-4.366898e-01;3.015202e+01;2.350747e-01;1.202304e-01;1.405423e-01;-1.492050e-02;-3.996124e-01;-4.586036e+00;1.287666e+01;-9.355512e-03;2.515152e-03;6.042296e-01;6.153846e-01;6.000000e-01;3.000000e-02;1.005000e+00;4.050000e-01
'../Datasets/UltraSuite/core-uxtd/core/23F/011B.wav23F';0.000000;4.610903e+01;2.135259e-01;3.763794e+01;3.836695e+01;5.805107e+01;2.041314e+01;1.517675e+02;1.910640e+02;9.963713e+01;5.191682e+01;3.858951e-01;1.017232e+00;4.881018e-02;6.905934e-02;8.619094e-01;8.130993e-01;2.853813e+00;2.632033e+00;4.158768e+00;3.780385e+00;2.864316e-02;7.948508e-01;1.497621e+00;6.507276e-01;1.674160e+00;5.631289e+00;-3.350617e+00;-1.805014e+00;-3.919830e+00;-5.902570e+00;7.696386e+02;3.161156e-01;1.081819e+03;3.805889e-01;-1.581406e+02;-5.105895e-01;1.981269e+03;2.349394e-01;-1.306622e+02;-6.988981e-01;2.982065e+03;1.678772e-01;-1.290312e+02;-7.221815e-01;8.885842e+00;2.119321e+00;-1.991475e+00;-1.150919e+01;8.062129e-02;4.170886e-01;-8.170420e-03;-1.586714e+00;1.592552e-01;6.924298e+00;7.868677e-03;4.644813e-04;1.250000e+00;2.229300e+00;1.500000e-01;1.171080e-01;2.785714e-01;4.308605e-01
'../Datasets/UltraSuite/core-uxtd/core/23F/011B.wav23F';0.000000;4.167721e+01;2.517430e-01;3.650183e+01;3.669854e+01;5.718269e+01;2.068086e+01;1.171592e+02;0;-4.008616e+02;0;4.475072e-01;3.901606e-01;2.921338e-01;4.682468e-01;6.077103e-01;3.155765e-01;4.907330e+00;1.112731e+00;3.803243e+00;1.612472e+00;2.106701e-02;9.264552e-01;1.169473e+00;8.023013e-01;7.189066e+00;7.944708e-01;1.130526e+01;1.459110e+00;1.242697e+01;2.423182e+00;5.397151e+02;4.805255e-01;8.724521e+02;4.333788e-01;-7.295905e+01;-1.207629e+00;1.678458e+03;2.972124e-01;-5.207129e+01;-1.331449e+00;2.915205e+03;1.067810e-01;-5.147250e+01;-1.390014e+00;-2.824078e+00;-6.638477e+00;1.266520e+01;1.851442e+00;1.060278e-01;4.500201e-01;-1.089485e-02;-5.866495e-01;1.476031e+01;-9.184542e+00;4.425927e-02;-6.115228e-04;3.636364e+00;6.122449e+00;1.166667e-01;9.741092e-02;2.666667e-02;9.428089e-03
'../Datasets/UltraSuite/core-uxtd/core/23F/012B.wav23F';0.000000;5.707275e+01;2.511669e-02;5.622870e+01;5.799991e+01;5.810223e+01;1.873528e+00;0;0;-1.040846e+00;0;1.647754e-01;1.753909e+00;4.675725e-02;5.195794e-02;7.228229e-02;2.552504e-02;8.041745e-01;0;-7.046319e+00;0;2.655674e-02;1.601152e-01;1.890903e+00;2.816687e-03;-3.946549e+00;-2.513190e-01;-6.370608e+00;-7.764397e-02;-2.903244e+01;-2.927872e-02;9.301031e+02;2.455624e-01;7.990702e+02;3.870635e-01;-201;0;2.436384e+03;3.070449e-02;-1.967816e+02;-1.377312e-01;3.342516e+03;1.705035e-02;-1.963176e+02;-1.529288e-01;2.823738e+01;5.880348e-02;-2.399313e+01;-7.280249e-02;4.674862e-02;1.058839e-01;4.791580e-03;3.818005e-01;-2.309563e-01;7.647680e+00;6.055368e-03;9.731339e-04;6.410257e-01;6.711409e-01;2.000000e-02;0;1.450000e+00;0
'../Datasets/UltraSuite/core-uxtd/core/23F/012B.wav23F';0.000000;3.967628e+01;1.495103e-01;3.732197e+01;3.782425e+01;3.896127e+01;1.639297e+00;4.666858e+01;2.770065e+01;7.859559e+01;0;5.885320e-01;5.889043e-01;1.319818e-01;6.916240e-01;9.255320e-01;7.935503e-01;5.239333e+00;2.812949e+00;5.917892e+00;5.214623e+00;1.871380e-02;1.069307e+00;1.061144e+00;1.023795e+00;7.770283e+00;7.295338e-01;-2.611881e-01;-2.882459e+01;1.388824e+01;8.351177e-01;6.278518e+02;2.853787e-01;1.295010e+03;2.831929e-01;-6.193690e+01;-1.461570e+00;1.696300e+03;1.063214e-01;-5.883514e+01;-1.347798e+00;2.750889e+03;1.020129e-01;-6.185266e+01;-1.224196e+00;-5.462330e+00;-1.840222e+00;1.341243e+01;9.747412e-01;1.081251e-01;2.593428e-01;-1.748470e-02;-6.867678e-01;-1.798074e+00;9.270052e+00;1.578509e-02;-1.568361e-03;2.970297e+00;2.083333e+00;3.550000e-01;9.500000e-02;1.050000e-01;6.500000e-02
'../Datasets/UltraSuite/core-uxtd/core/23F/012B.wav23F';0.000000;4.085658e+01;1.966192e-01;3.651325e+01;3.734285e+01;3.968972e+01;3.176472e+00;8.373569e+01;0;-1.781963e+02;0;4.058497e-01;6.567122e-01;6.351247e-02;4.398564e-01;6.407146e-01;5.772021e-01;6.745998e+00;3.014818e+00;2.856879e+00;3.391298e+00;3.385128e-02;8.324005e-01;1.354394e+00;7.828711e-01;7.029099e+00;9.757046e-01;1.431544e+01;7.771503e-01;2.420613e+01;9.993142e-01;4.695658e+02;4.166640e-01;1.030900e+03;1.615712e-01;-1.148055e+02;-8.224311e-01;1.529051e+03;2.666862e-01;-7.212891e+01;-1.127276e+00;2.681753e+03;1.211341e-01;-7.788895e+01;-1.007785e+00;-5.881180e+00;-2.912743e+00;1.789291e+01;1.207409e+00;1.107593e-01;4.066598e-01;-1.683559e-02;-7.630558e-01;-7.789513e+00;1.641070e+01;2.280628e-02;-1.262957e-03;4.347826e+00;3.174603e+00;2.100000e-01;0;1.600000e-01;0
'../Datasets/UltraSuite/core-uxtd/core/23F/013B.wav23F';0.000000;0;0;0;0;0;0;0;0;0;0;1.049700e-01;1.844368e+00;4.776317e-02;5.682465e-02;6.256056e-02;1.479739e-02;1.361716e+00;0;-1.418607e+01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-201;0;0;0;-201;0;0;0;-201;0;0;0;0;0;0;0;0;0;-2.319776e+00;1.002435e+01;1.291464e-02;-2.489798e-04;1.075269e+00;0;0;0;8.700000e-01;0
