name;frameTime;F0semitoneFrom27.5Hz_sma3nz_amean;F0semitoneFrom27.5Hz_sma3nz_stddevNorm;F0semitoneFrom27.5Hz_sma3nz_percentile20.0;F0semitoneFrom27.5Hz_sma3nz_percentile50.0;F0semitoneFrom27.5Hz_sma3nz_percentile80.0;F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20.0;loudness_sma3_percentile50.0;loudness_sma3_percentile80.0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength
'../Datasets/UltraSuite/core-upx/core/01F/BL1/006A.wav01F';0.000000;3.778159e+01;2.265004e-01;3.747696e+01;3.993747e+01;4.392511e+01;6.448151e+00;-9.299722e+01;8.125845e+01;7.796135e+01;0;6.408631e-01;1.035985e+00;1.892838e-01;3.683553e-01;1.095620e+00;9.063365e-01;9.881317e+00;3.374252e+00;1.261392e+01;1.047517e+01;3.699375e-02;7.761276e-01;1.731798e+00;6.184127e-01;7.623318e+00;7.812940e-01;9.420954e+00;8.643048e-01;2.187098e+01;3.118541e-01;7.189850e+02;2.069822e-01;1.120961e+03;1.559264e-01;-1.524916e+02;-5.017803e-01;1.867700e+03;1.451749e-01;-1.512643e+02;-4.776793e-01;2.933127e+03;1.099388e-01;-1.517711e+02;-4.699712e-01;-1.664996e+01;-6.460674e-01;2.363926e+01;5.720011e-01;5.675131e-02;9.353577e-01;-2.871848e-02;-5.774533e-01;-1.085095e+00;6.407619e+00;-2.111806e-03;-1.078540e-02;3.125000e+00;2.439024e+00;1.133333e-01;7.930251e-02;2.700000e-01;1.790717e-01
'../Datasets/UltraSuite/core-upx/core/01F/BL1/006A.wav01F';0.000000;3.873539e+01;1.483664e-01;3.717532e+01;4.040800e+01;4.190050e+01;4.725174e+00;2.336973e+02;1.753850e+02;-2.131692e+01;2.146103e+01;9.616998e-01;5.801997e-01;3.467558e-01;9.548063e-01;1.508033e+00;1.161278e+00;6.716881e+00;2.590129e+00;5.113622e+00;7.081657e+00;1.671902e-02;1.050973e+00;8.033943e-01;7.154818e-01;1.090957e+01;3.660315e-01;3.610542e+00;3.259929e+00;2.845305e+01;3.188253e-01;7.491627e+02;2.199649e-01;1.172387e+03;2.158068e-01;-8.512703e+01;-1.066807e+00;1.796439e+03;1.640058e-01;-8.673147e+01;-9.503147e-01;3.052322e+03;1.133575e-01;-9.374020e+01;-8.212873e-01;-1.682301e+01;-3.542964e-01;2.684690e+01;3.080829e-01;6.781133e-02;4.054558e-01;-2.937275e-02;-6.120672e-01;-2.051144e+00;7.055382e+00;2.989895e-03;-1.055682e-02;3.726708e+00;2.054795e+00;3.033333e-01;3.056505e-01;1.633333e-01;7.408704e-02
'../Datasets/UltraSuite/core-upx/core/01F/BL1/006A.wav01F';0.000000;3.968528e+01;1.063354e-01;3.829755e+01;4.078459e+01;4.224308e+01;3.945526e+00;9.251343e+01;4.857726e+01;3.449381e+01;1.469501e+01;1.003172e+00;8.087481e-01;2.948331e-01;7.913882e-01;1.613241e+00;1.318408e+00;2.078266e+01;2.317091e+01;1.371600e+01;1.164250e+01;4.141255e-02;1.984819e+00;1.046591e+00;8.784087e-01;9.667818e+00;5.305436e-01;7.906354e+00;1.330827e+00;2.401672e+01;4.578192e-01;7.281689e+02;2.694634e-01;1.214745e+03;2.439198e-01;-1.262755e+02;-7.123509e-01;1.813497e+03;1.701960e-01;-1.226670e+02;-6.875945e-01;2.894687e+03;1.169530e-01;-1.248905e+02;-6.549508e-01;-1.566477e+01;-6.186461e-01;2.507861e+01;4.693759e-01;7.080050e-02;3.970531e-01;-2.839661e-02;-4.895602e-01;-2.827652e+00;9.491551e+00;9.193712e-03;-7.741908e-03;3.563475e+00;1.805869e+00;2.387500e-01;1.404846e-01;2.950000e-01;2.960996e-01
'../Datasets/UltraSuite/core-upx/core/01F/BL1/007A.wav01F';0.000000;4.473092e+01;2.748083e-01;3.733147e+01;4.907506e+01;5.300855e+01;1.567709e+01;8.338874e+02;9.700961e+02;1.558311e+02;7.654192e+01;1.334232e+00;1.286407e+00;2.431563e-01;5.083672e-01;2.256613e+00;2.013457e+00;2.969617e+01;2.599609e+01;6.498445e+00;1.197143e+01;4.148816e-02;1.281778e+00;1.745781e+00;7.494920e-01;9.518154e+00;6.812412e-01;-4.706190e+00;-5.371563e+00;8.275522e+00;3.144573e+00;7.354887e+02;4.059179e-01;1.169512e+03;3.747497e-01;-1.612251e+02;-4.770989e-01;1.785084e+03;1.926374e-01;-1.444159e+02;-5.762857e-01;2.790929e+03;1.240484e-01;-1.438270e+02;-5.729077e-01;-8.110479e+00;-1.699942e+00;2.008924e+01;6.575773e-01;3.446369e-02;1.356293e+00;-1.487037e-02;-1.395013e+00;-1.891527e+00;8.319434e+00;1.464190e-03;-5.297594e-03;2.238806e+00;1.515152e+00;1.983333e-01;1.696483e-01;5.320000e-01;4.215875e-01
'../Datasets/UltraSuite/core-upx/core/01F/BL1/007A.wav01F';0.000000;3.343380e+01;2.164735e-01;2.594805e+01;3.781179e+01;3.848925e+01;1.254120e+01;2.636989e+02;0;1.201971e+02;0;4.001015e-01;5.776165e-01;2.436927e-01;3.025874e-01;5.300277e-01;2.863350e-01;4.719610e+00;2.542265e+00;4.999671e+00;2.836004e+00;8.860382e-02;1.035768e+00;1.226621e+00;9.561794e-01;7.637764e+00;8.056302e-01;1.932284e+00;4.646314e+00;3.007505e+01;1.964581e-01;7.780601e+02;2.463216e-01;1.324427e+03;1.376088e-01;-1.752276e+02;-3.599147e-01;1.784193e+03;1.419384e-01;-1.738963e+02;-3.531106e-01;2.978839e+03;9.329972e-02;-1.753467e+02;-3.313340e-01;-1.997512e+01;-2.790046e-01;3.293212e+01;2.523713e-01;5.885516e-02;2.839790e-01;-2.469320e-02;-2.316278e-01;-2.709301e+00;9.864434e+00;-6.643679e-03;-4.502470e-04;5.755396e+00;7.462687e-01;2.000000e-01;0;5.550000e-01;2.250000e-01
'../Datasets/UltraSuite/core-upx/core/01F/BL1/007A.wav01F';0.000000;4.180869e+01;6.494203e-02;4.266402e+01;4.293779e+01;4.304135e+01;3.773232e-01;0;0;-1.126028e+00;0;8.667773e-01;5.390850e-01;2.907340e-01;9.384339e-01;1.299995e+00;1.009261e+00;8.766655e+00;2.408102e+00;-5.771739e+00;8.638350e+00;2.261169e-02;4.823509e-01;9.718850e-01;2.754008e-01;7.206065e+00;5.781092e-01;1.562015e+01;1.703724e-02;2.366773e+01;2.162413e-01;8.068600e+02;1.060975e-01;7.578293e+02;2.884444e-01;-1.732975e+02;-3.845441e-01;2.001185e+03;3.389171e-02;-1.595347e+02;-4.519966e-01;3.145633e+03;7.958299e-02;-1.604035e+02;-4.383479e-01;-6.789325e+00;-1.476574e+00;9.509100e+00;9.008098e-01;8.605816e-02;4.381050e-01;-3.157793e-02;-3.722282e-01;8.617638e+00;-7.001260e+00;2.730680e-03;-9.258644e-03;5.405406e+00;3.333333e+00;6.000000e-02;0;2.200000e-01;0
'../Datasets/UltraSuite/core-upx/core/01F/BL1/007A.wav01F';0.000000;4.078908e+01;1.131380e-01;3.969690e+01;4.164950e+01;4.300680e+01;3.309906e+00;5.147783e+02;8.130923e+02;6.866952e+01;9.900783e+01;9.850379e-01;7.198603e-01;4.252634e-01;7.055494e-01;1.632540e+00;1.207276e+00;7.472070e+00;3.574423e+00;6.310905e+00;4.242115e+00;2.007073e-02;1.485064e+00;8.615559e-01;9.135281e-01;1.146181e+01;3.921378e-01;1.038943e+01;1.167424e+00;2.573847e+01;4.821062e-01;6.741665e+02;3.188248e-01;1.251022e+03;2.089598e-01;-8.315430e+01;-1.083530e+00;1.723214e+03;1.775351e-01;-7.487572e+01;-1.019771e+00;2.903006e+03;1.445472e-01;-7.999541e+01;-9.101431e-01;-1.588736e+01;-5.174568e-01;2.582699e+01;3.523888e-01;6.483135e-02;4.788669e-01;-2.315807e-02;-6.532099e-01;-4.658366e+00;1.104066e+01;7.527853e-04;-9.884107e-03;2.750491e+00;2.186879e+00;3.172727e-01;3.930786e-01;1.200000e-01;8.067894e-02
'../Datasets/UltraSuite/core-upx/core/01F/BL1/007A.wav01F';0.000000;4.449274e+01;2.891487e-02;4.331457e+01;4.426881e+01;4.578256e+01;2.467991e+00;1.980099e+01;6.035294e+00;3.921287e+01;0;5.195707e-01;3.461408e-01;3.574198e-01;5.471339e-01;6.873510e-01;3.299312e-01;3.956357e+00;1.794716e+00;2.065623e+00;5.000817e+00;3.292158e-02;8.779804e-01;1.000851e+00;8.555114e-01;1.160394e+01;3.613214e-01;2.299155e+01;2.078364e-01;3.253384e+01;2.638430e-01;7.730424e+02;1.525692e-01;1.106261e+03;1.276782e-01;-3.358475e+01;-1.678920e+00;1.889092e+03;8.644922e-02;-5.547741e+01;-7.429878e-01;3.146638e+03;6.997172e-02;-5.531804e+01;-7.392668e-01;-2.355300e+01;-2.869587e-01;3.347393e+01;2.565986e-01;9.845217e-02;3.868044e-01;-3.717543e-02;-3.212270e-01;-1.221236e+00;6.017165e+00;3.470771e-03;-4.613083e-03;4.878049e+00;2.857143e+00;3.100000e-01;0;2.000000e-02;0
'../Datasets/UltraSuite/core-upx/core/01F/BL1/007A.wav01F';0.000000;3.906485e+01;1.924655e-01;3.652427e+01;3.961528e+01;4.444945e+01;7.925182e+00;1.803159e+02;1.896672e+02;6.419791e+01;2.508995e+01;9.694207e-01;1.231106e+00;2.501775e-01;4.310195e-01;1.435992e+00;1.185814e+00;2.331186e+01;2.700309e+01;1.436356e+01;8.434025e+00;3.246945e-02;2.234750e+00;9.340905e-01;9.757387e-01;9.881891e+00;5.751020e-01;6.618600e+00;1.702678e+00;2.516698e+01;4.256939e-01;6.435502e+02;3.351827e-01;1.193274e+03;2.062413e-01;-1.518476e+02;-5.403069e-01;1.725815e+03;1.954138e-01;-1.417016e+02;-5.766426e-01;2.838854e+03;1.369273e-01;-1.442544e+02;-5.416453e-01;-1.616153e+01;-4.696423e-01;2.519909e+01;4.004931e-01;7.248779e-02;5.319470e-01;-3.167415e-02;-3.883792e-01;-4.555832e+00;1.116405e+01;2.183005e-03;-9.791410e-03;1.801802e+00;1.366743e+00;2.350000e-01;1.826427e-01;4.766667e-01;3.688119e-01
'../Datasets/UltraSuite/core-upx/core/01F/BL1/008A.wav01F';0.000000;4.067763e+01;6.024564e-02;3.807399e+01;4.115570e+01;4.295271e+01;4.878727e+00;4.178357e+01;2.518913e+01;3.292467e+01;1.734496e+01;8.627657e-01;8.696252e-01;2.742445e-01;5.458205e-01;1.424771e+00;1.150526e+00;1.044396e+01;7.542225e+00;8.014326e+00;6.749392e+00;2.083983e-02;1.048020e+00;7.079235e-01;9.230282e-01;1.205858e+01;3.472776e-01;1.105191e+01;4.944151e-01;2.403045e+01;5.343026e-01;7.158426e+02;3.219282e-01;1.278210e+03;2.120296e-01;-1.517511e+02;-5.247754e-01;1.802567e+03;2.185666e-01;-1.414581e+02;-5.609922e-01;2.978130e+03;1.138705e-01;-1.423881e+02;-5.476319e-01;-1.930203e+01;-4.988621e-01;2.791204e+01;4.141233e-01;7.362534e-02;4.266244e-01;-2.913718e-02;-4.309610e-01;-1.572444e+00;7.886508e+00;6.923468e-03;-7.383903e-03;2.344666e+00;1.061321e+00;3.222222e-01;2.240426e-01;6.000000e-01;6.114100e-01
'../Datasets/UltraSuite/core-upx/core/01F/BL1/009A.wav01F';0.000000;4.109879e+01;6.353093e-02;3.944151e+01;4.088938e+01;4.328260e+01;3.841091e+00;2.899495e+02;5.382640e+02;4.696799e+01;3.193371e+01;1.298050e+00;7.762395e-01;4.172298e-01;1.012899e+00;2.091887e+00;1.674657e+00;1.511348e+01;5.805984e+00;1.155711e+01;5.311984e+00;2.751938e-02;1.014636e+00;1.046044e+00;8.009689e-01;9.290663e+00;5.385026e-01;5.273390e+00;1.836671e+00;2.367344e+01;4.539666e-01;7.235025e+02;2.711891e-01;1.190063e+03;1.971612e-01;-1.007129e+02;-9.208493e-01;1.822915e+03;1.920907e-01;-9.086703e+01;-9.132059e-01;2.922278e+03;1.053003e-01;-9.530998e+01;-8.337325e-01;-1.422391e+01;-5.527016e-01;2.275454e+01;4.371338e-01;7.416740e-02;4.409358e-01;-2.664384e-02;-5.019348e-01;-5.296516e+00;1.152729e+01;2.103792e-02;-1.166616e-02;3.754267e+00;2.787457e+00;2.112500e-01;1.233326e-01;1.471429e-01;1.129746e-01
